raw_timestamp,relative_to_unix_epoch_timestamp,RightFoot_pos_x,RightFoot_pos_y,RightFoot_pos_z,RightFoot_rot_x,RightFoot_rot_y,RightFoot_rot_z,RightFoot_rot_w,LeftFoot_pos_x,LeftFoot_pos_y,LeftFoot_pos_z,LeftFoot_rot_x,LeftFoot_rot_y,LeftFoot_rot_z,LeftFoot_rot_w,Waist_pos_x,Waist_pos_y,Waist_pos_z,Waist_rot_x,Waist_rot_y,Waist_rot_z,Waist_rot_w,LeftHand_pos_x,LeftHand_pos_y,LeftHand_pos_z,LeftHand_rot_x,LeftHand_rot_y,LeftHand_rot_z,LeftHand_rot_w,RightHand_pos_x,RightHand_pos_y,RightHand_pos_z,RightHand_rot_x,RightHand_rot_y,RightHand_rot_z,RightHand_rot_w,LeftHand_trigger_pressed,LeftHand_grip_pressed,LeftHand_grabbed_name,RightHand_trigger_pressed,RightHand_grip_pressed,RightHand_grabbed_name,model_name
1768994577867,92.52739,0.1402099,0.009100676,-0.1487314,0.7411978,0.6498328,0.1667941,0.0228669,0.1256148,0.003917694,0.2467078,0.1780594,0.7187216,0.6421896,-0.1983092,,,,,,,,0.7333487,0.9674752,-0.8512336,-0.1611113,0.8848032,0.2547207,0.3553642,0.5874578,0.9560424,-0.8515012,-0.1289721,0.9183317,0.2179112,0.3042167,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577878,92.53825,0.1401343,0.009135246,-0.1487481,0.7411918,0.6498423,0.1667905,0.02281786,0.1256346,0.003950596,0.2467087,0.1780473,0.7186907,0.6422191,-0.1983371,,,,,,,,0.7352287,0.9677413,-0.8511148,-0.1624898,0.8840541,0.254292,0.3569049,0.5879153,0.9561872,-0.8513359,-0.1294587,0.9180775,0.2179603,0.3047417,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577889,92.54927,0.1401823,0.009067774,-0.1489509,0.7412087,0.6498244,0.1667751,0.02288945,0.1256294,0.00385046,0.2464696,0.1779737,0.7187359,0.642186,-0.1983461,,,,,,,,0.7372037,0.9680746,-0.8509234,-0.1637681,0.8832712,0.2542148,0.3583113,0.5883695,0.9563701,-0.8513462,-0.1297871,0.9178579,0.2179172,0.3052938,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577900,92.5605,0.1401267,0.009090185,-0.1489823,0.7411737,0.6498652,0.1667737,0.02287928,0.125632,0.003843546,0.2464533,0.1780011,0.7187681,0.6421461,-0.1983344,,,,,,,,0.7382196,0.9684906,-0.850827,-0.164215,0.8830348,0.2544348,0.358533,0.5888869,0.9564269,-0.851387,-0.1301859,0.9176707,0.2177013,0.3058402,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577911,92.57182,0.1401376,0.009091377,-0.148901,0.7412285,0.6497939,0.166801,0.02293148,0.1255615,0.003798485,0.2464908,0.1780081,0.7187775,0.642113,-0.198401,,,,,,,,0.7395371,0.9689353,-0.8507414,-0.1654401,0.8825569,0.2543767,0.3591872,0.5892481,0.9565139,-0.8514094,-0.1305019,0.917574,0.2175955,0.306071,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577923,92.5826,0.140088,0.009139776,-0.1488998,0.7411898,0.6498443,0.1667801,0.02290021,0.1254662,0.003858328,0.2464967,0.1780026,0.718781,0.6421264,-0.1983496,,,,,,,,0.7399246,0.9692814,-0.8505368,-0.1658382,0.8824204,0.2551146,0.3588155,0.5893561,0.9567441,-0.8516025,-0.1312417,0.9173747,0.2180305,0.3060425,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577934,92.59418,0.1400571,0.009028912,-0.1489189,0.7411959,0.6498291,0.1668119,0.02290563,0.1254331,0.003804684,0.2464329,0.1779396,0.7187474,0.6421515,-0.1984466,,,,,,,,0.7405671,0.9696084,-0.8501732,-0.1666429,0.8820259,0.2556784,0.3590111,0.589491,0.9570147,-0.8517027,-0.1315304,0.9172851,0.2185642,0.3058062,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577945,92.60542,0.1401095,0.009028435,-0.1488735,0.7411971,0.6498098,0.1668845,0.02288252,0.1255331,0.003905535,0.2465575,0.1779741,0.7187433,0.642147,-0.1984454,,,,,,,,0.7406436,0.9698136,-0.8499705,-0.1671168,0.8818853,0.2560569,0.3588663,0.5893997,0.9572077,-0.85187,-0.1310796,0.9174231,0.219362,0.3050134,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577956,92.6162,0.140128,0.009023666,-0.1488455,0.7411774,0.6498416,0.1668493,0.02287475,0.1255302,0.003928185,0.2465653,0.1780069,0.7187077,0.6421888,-0.1984098,,,,,,,,0.7408215,0.9701163,-0.8496271,-0.1677303,0.8816003,0.2564385,0.3590081,0.5893017,0.9574327,-0.8520638,-0.1307632,0.9173875,0.2198402,0.3049123,True,True,work_desk_base.001,True,True,work_desk_base.001,None
1768994577967,92.62739,0.1401434,0.008975029,-0.1487835,0.7411835,0.6498569,0.1667593,0.02289793,0.1255447,0.003898621,0.2466304,0.1780728,0.7186906,0.6421807,-0.1984388,,,,,,,,0.7400423,0.9702743,-0.8493229,-0.1678749,0.881515,0.2570271,0.358729,0.5891682,0.9576122,-0.8523114,-0.1305289,0.917425,0.2200441,0.3047525,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994577977,92.63809,0.1401403,0.009003639,-0.1487673,0.7411915,0.6498405,0.1667982,0.02282129,0.1255392,0.003920078,0.2466464,0.1780134,0.718697,0.6421871,-0.1984482,,,,,,,,0.7399703,0.9705281,-0.848978,-0.168252,0.8812875,0.2575179,0.3587592,0.5890297,0.9577602,-0.8525379,-0.1306843,0.9174037,0.2199765,0.304799,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994577989,92.64914,0.140069,0.008900642,-0.1487467,0.7411895,0.6498198,0.1668854,0.02283717,0.1255269,0.003856421,0.2466091,0.1780519,0.718695,0.6421843,-0.1984299,,,,,,,,0.7391688,0.9706961,-0.8486127,-0.1680259,0.8812757,0.2583042,0.3583286,0.5886694,0.9577967,-0.8527897,-0.1307212,0.917567,0.2198927,0.304352,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578002,92.66183,0.1401227,0.008820295,-0.1487456,0.7411616,0.6498586,0.1668579,0.02284155,0.1255118,0.003866434,0.2466208,0.1780608,0.7187001,0.6421818,-0.1984114,,,,,,,,0.7380317,0.9709949,-0.8481546,-0.1669891,0.8811584,0.2594197,0.358296,0.5881714,0.9579893,-0.8532627,-0.1299576,0.9181057,0.2205293,0.3025886,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578011,92.67149,0.1401074,0.008953571,-0.1486792,0.7411534,0.6498802,0.1668125,0.02282376,0.1254544,0.00403285,0.2467238,0.1779968,0.7186806,0.6421981,-0.1984867,,,,,,,,0.7370735,0.9711137,-0.8478044,-0.1655273,0.881216,0.2607471,0.3578688,0.5875281,0.9582177,-0.8537013,-0.1303982,0.9183733,0.2207201,0.3014454,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578022,92.68215,0.1402187,0.008897305,-0.148654,0.7411719,0.6498518,0.166838,0.02284771,0.1254383,0.004045725,0.2467478,0.1779757,0.7186671,0.6422189,-0.1984869,,,,,,,,0.7360805,0.9709445,-0.8474002,-0.1617986,0.8817874,0.2622747,0.3570494,0.5864784,0.9586443,-0.854439,-0.1315823,0.9190099,0.2207622,0.2989498,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578033,92.69333,0.1401676,0.00891757,-0.1487706,0.7412117,0.6498213,0.1667826,0.02282944,0.125433,0.003876448,0.2466953,0.1779963,0.7187056,0.6421946,-0.198408,,,,,,,,0.7351331,0.9713485,-0.8465618,-0.1599619,0.881169,0.2650591,0.3573473,0.5856491,0.9589554,-0.8550497,-0.1316806,0.9196314,0.2209536,0.2968466,True,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578045,92.70512,0.1401595,0.008961678,-0.1488669,0.7411897,0.6498482,0.166777,0.02281581,0.1254865,0.003952742,0.2465994,0.1780273,0.7186985,0.6421894,-0.1984225,,,,,,,,0.7332979,0.9717206,-0.8460276,-0.1567969,0.8811555,0.2676462,0.3568547,0.5839401,0.9592155,-0.856097,-0.1313987,0.9210516,0.2208571,0.2926097,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578055,92.71584,0.1401138,0.008959532,-0.1489123,0.7411658,0.6498698,0.1667931,0.02286155,0.1254863,0.00396204,0.2466051,0.1780305,0.7187035,0.6421886,-0.1984042,,,,,,,,0.7312254,0.9720858,-0.8454311,-0.1529256,0.8818277,0.2698227,0.3552315,0.5817982,0.9598155,-0.8571993,-0.1325069,0.9222816,0.2203417,0.288597,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578067,92.72726,0.1400384,0.008937597,-0.1488427,0.7411884,0.6498455,0.1667956,0.02280038,0.1254514,0.003954649,0.2465907,0.1780605,0.7186928,0.6421707,-0.1984743,,,,,,,,0.7289728,0.972304,-0.8449374,-0.1497139,0.8825552,0.2716224,0.3534166,0.5800906,0.9601586,-0.8579562,-0.134954,0.9229471,0.2192031,0.2861924,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578078,92.73832,0.1400032,0.008948565,-0.1488425,0.7412022,0.6498234,0.1668162,0.02283294,0.1254492,0.00395751,0.246588,0.1780299,0.7186463,0.6422242,-0.1984969,,,,,,,,0.7261275,0.9725492,-0.8444939,-0.1464155,0.8835455,0.2730989,0.3511792,0.5780123,0.9607977,-0.8587747,-0.1378106,0.9236407,0.217938,0.2835476,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578089,92.74937,0.1400412,0.009073257,-0.1488441,0.7412184,0.6498162,0.1667779,0.02278938,0.125451,0.003984928,0.2466089,0.1780103,0.7186764,0.6422145,-0.1984367,,,,,,,,0.7236723,0.9731994,-0.843897,-0.1421891,0.8846819,0.2750983,0.348484,0.5757364,0.9616414,-0.8598955,-0.1409295,0.9242374,0.2166992,0.2810083,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578100,92.76054,0.1400239,0.009094715,-0.1488346,0.7412003,0.6498235,0.1668215,0.02285188,0.1254432,0.004009008,0.2466177,0.1779821,0.7186813,0.6422082,-0.1984646,,,,,,,,0.7204415,0.9737916,-0.843185,-0.1364556,0.8864542,0.277564,0.3442921,0.5727922,0.9622825,-0.8609343,-0.1420444,0.925441,0.2161081,0.276911,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578111,92.77131,0.1400981,0.009033442,-0.1487463,0.7412218,0.6498055,0.1667929,0.02287198,0.1255698,0.003936529,0.2466851,0.1779746,0.7186432,0.6422656,-0.1984237,,,,,,,,0.7172559,0.9748135,-0.8423542,-0.1314556,0.8879224,0.2804132,0.34012,0.570151,0.9630929,-0.8618999,-0.1425595,0.9264871,0.2166576,0.2726863,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578123,92.78249,0.1401156,0.009038925,-0.1487384,0.7411948,0.6498352,0.1667958,0.02288228,0.125562,0.003959417,0.2467174,0.1780087,0.7186292,0.6422753,-0.1984123,,,,,,,,0.7137424,0.9757872,-0.8411881,-0.1283492,0.8888176,0.2839642,0.3359971,0.5663701,0.9644821,-0.8627105,-0.1430671,0.9273251,0.2187985,0.2678193,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578133,92.79401,0.1402143,0.009008884,-0.148765,0.7412161,0.6498043,0.1668294,0.02283071,0.1255547,0.003967762,0.246636,0.1780423,0.7186409,0.642234,-0.1984733,,,,,,,,0.7100765,0.977216,-0.8402045,-0.1254967,0.88971,0.2874435,0.3317273,0.56238,0.9661195,-0.8630784,-0.1453034,0.9274733,0.2208941,0.2643596,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578145,92.80507,0.1402417,0.009007215,-0.1487519,0.7411792,0.6498492,0.1668204,0.02281488,0.1255752,0.003962994,0.2466607,0.1781088,0.7186378,0.6422254,-0.1984525,,,,,,,,0.706061,0.9783946,-0.8389538,-0.1231097,0.8911886,0.2897236,0.3266301,0.5581652,0.9675586,-0.8635949,-0.1461666,0.9279002,0.2232715,0.2603583,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578156,92.81609,0.1402609,0.008999109,-0.1487538,0.7412006,0.6498272,0.1668086,0.02282981,0.1256028,0.003983736,0.2467047,0.1780451,0.7186323,0.6422495,-0.198452,,,,,,,,0.702118,0.9792223,-0.8376566,-0.1202522,0.8923658,0.2919935,0.3224325,0.5539869,0.9688094,-0.8640254,-0.1470808,0.9283286,0.224758,0.2570158,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578166,92.82685,0.1401936,0.008940935,-0.148839,0.7411656,0.6498796,0.1667556,0.02286343,0.1255276,0.003849983,0.2466055,0.1780254,0.718607,0.642276,-0.1984753,,,,,,,,0.698191,0.9804025,-0.8361611,-0.1166609,0.8936877,0.2938711,0.3183589,0.5497583,0.9698323,-0.8643489,-0.1483045,0.928755,0.2259559,0.2537003,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578178,92.83825,0.1401879,0.008940697,-0.1488501,0.7411852,0.6498616,0.1667366,0.02287627,0.1255469,0.003802538,0.2466006,0.1780536,0.7186459,0.6422226,-0.1984824,,,,,,,,0.6939274,0.98102,-0.8349397,-0.1111347,0.8959038,0.2948659,0.3131448,0.5450031,0.9708685,-0.8646927,-0.1494348,0.9292166,0.2271002,0.2503025,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578189,92.84927,0.1401641,0.008926868,-0.149062,0.7411603,0.6498815,0.1667662,0.02290356,0.1255608,0.003764868,0.2464318,0.1780776,0.7186369,0.6422121,-0.1985274,,,,,,,,0.6896852,0.9817889,-0.8334128,-0.1075389,0.8973016,0.2963688,0.3089511,0.5402957,0.9723326,-0.8655087,-0.1508236,0.9297462,0.2286009,0.2461015,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578201,92.86092,0.1401434,0.008975506,-0.1490746,0.7411769,0.649866,0.1667553,0.02288379,0.1254749,0.003801346,0.2464171,0.1780545,0.7186165,0.6422622,-0.1984596,,,,,,,,0.6849064,0.9823951,-0.8315834,-0.1039469,0.8988057,0.2978566,0.3043433,0.5348109,0.9732615,-0.8658357,-0.1521145,0.9303414,0.229575,0.2421188,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578211,92.87165,0.1401668,0.008928776,-0.1489935,0.7411617,0.6498765,0.1667829,0.02287719,0.1255094,0.003807545,0.246433,0.1779903,0.7186162,0.6422783,-0.1984664,,,,,,,,0.6805602,0.9830155,-0.8298147,-0.09973511,0.900311,0.2993231,0.2998311,0.5295938,0.9739739,-0.8661785,-0.1522616,0.931225,0.2304263,0.2377817,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578223,92.88307,0.1400795,0.0088799,-0.1489073,0.7411618,0.6498784,0.1667808,0.02283844,0.1255143,0.003764868,0.2464256,0.1780557,0.7186469,0.6422237,-0.1984729,,,,,,,,0.6759421,0.9834403,-0.8278615,-0.0953543,0.9017011,0.3007443,0.2956275,0.5236827,0.974696,-0.8665683,-0.1513915,0.9324977,0.2316244,0.2321182,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578233,92.89398,0.1401265,0.008974791,-0.1488147,0.7411257,0.6499106,0.1668085,0.02288968,0.1255454,0.003836155,0.2466097,0.178011,0.71861,0.6422541,-0.1985485,,,,,,,,0.6712941,0.9836577,-0.8260677,-0.08929994,0.9035691,0.3016587,0.2908443,0.5175508,0.9750609,-0.8666851,-0.1496237,0.9340808,0.2335978,0.2248065,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578245,92.90526,0.140179,0.008956671,-0.1487419,0.7411547,0.6498883,0.1667673,0.02288094,0.125551,0.00388813,0.2466601,0.1780453,0.7186073,0.642271,-0.1984727,,,,,,,,0.6667005,0.9836782,-0.824195,-0.0817988,0.9059405,0.3022352,0.2850173,0.5112139,0.9756122,-0.8669742,-0.147959,0.9356285,0.234937,0.2179727,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578256,92.91679,0.1402111,0.008939266,-0.1487079,0.7411449,0.6498889,0.1668097,0.02287482,0.125555,0.003889561,0.2466821,0.1780031,0.7186207,0.6422434,-0.1985516,,,,,,,,0.661851,0.9835694,-0.8223811,-0.07564679,0.9081604,0.3020586,0.2797907,0.504742,0.975996,-0.8672762,-0.1469181,0.9371479,0.2354204,0.2115331,False,True,work_desk_base.001,False,True,work_desk_base.001,None
1768994578267,92.92746,0.14026,0.008969784,-0.1487265,0.741147,0.6498758,0.1668405,0.02295189,0.1255758,0.003831148,0.2466411,0.1780212,0.718649,0.6422318,-0.1984704,,,,,,,,0.6571556,0.9835167,-0.820352,-0.07096078,0.9100681,0.3017529,0.2751107,0.4983214,0.9761935,-0.8671811,-0.146188,0.9386162,0.2360895,0.2046715,False,True,work_desk_base.001,False,True,None,None
1768994578278,92.93857,0.14022,0.009016037,-0.1487077,0.7411292,0.6499041,0.166815,0.02291424,0.1255187,0.003873587,0.2466469,0.1779752,0.7186538,0.6422405,-0.1984659,,,,,,,,0.6520332,0.9831061,-0.8186217,-0.06721158,0.9123611,0.3005024,0.269774,0.4917294,0.9762723,-0.8673925,-0.1454456,0.9402689,0.2356145,0.1980553,False,True,work_desk_base.001,False,True,None,None
1768994578289,92.94988,0.1400058,0.008886337,-0.148854,0.7411135,0.6499271,0.1667907,0.02294543,0.1254755,0.003759623,0.2465198,0.1780254,0.7186829,0.6421936,-0.1984674,,,,,,,,0.6465083,0.9826714,-0.8169402,-0.06324706,0.9149377,0.2992176,0.2633584,0.4848922,0.976247,-0.8675005,-0.1455668,0.9416868,0.2356275,0.1910916,False,True,work_desk_base.001,False,True,None,None
1768994578300,92.96046,0.1399872,0.008877277,-0.1488637,0.7411566,0.649883,0.1667804,0.02287664,0.1254278,0.003783941,0.2464991,0.1780001,0.7186599,0.642229,-0.1984587,,,,,,,,0.640962,0.982247,-0.8154395,-0.05873577,0.9174759,0.2981828,0.2566616,0.4781777,0.9763789,-0.8675144,-0.1457142,0.9430379,0.2353343,0.1845664,False,True,work_desk_base.001,False,True,None,None
1768994578312,92.97205,0.1400597,0.008856773,-0.1489762,0.741125,0.6499164,0.1667837,0.02292583,0.12544,0.003775358,0.2463589,0.1780387,0.7186619,0.6422114,-0.1984737,,,,,,,,0.6350194,0.9816327,-0.8140762,-0.0539066,0.920588,0.2964419,0.2484633,0.4714576,0.9761677,-0.8676352,-0.1459339,0.9445435,0.2345056,0.1776176,False,True,work_desk_base.001,False,True,None,None
1768994578323,92.98282,0.1400518,0.00884676,-0.1489958,0.7411305,0.6498991,0.1668248,0.02294105,0.125452,0.003925562,0.2465524,0.1780353,0.7186396,0.642243,-0.1984552,,,,,,,,0.6293031,0.9816238,-0.8125483,-0.04919208,0.9233075,0.2950977,0.2408338,0.4646479,0.9760911,-0.8673999,-0.1455735,0.9460872,0.2338898,0.1703611,False,True,work_desk_base.001,False,True,None,None
1768994578333,92.99394,0.1401806,0.008948565,-0.1487719,0.7411261,0.6499078,0.1668118,0.02293131,0.125435,0.003931284,0.2465516,0.1780337,0.71867,0.6422043,-0.1984723,,,,,,,,0.6232237,0.9811735,-0.811148,-0.04516432,0.9263159,0.2930534,0.2324195,0.4578043,0.9759145,-0.8672611,-0.1448314,0.947494,0.2335025,0.1635712,False,True,work_desk_base.001,False,True,None,None
1768994578345,93.00515,0.1401324,0.009033442,-0.1486882,0.7411252,0.6499078,0.1668166,0.02292481,0.1254247,0.003980398,0.2467573,0.1780148,0.7185963,0.6422874,-0.1984869,,,,,,,,0.6171557,0.9810289,-0.8097319,-0.04148133,0.9290615,0.2912639,0.2242527,0.4509693,0.975571,-0.8665023,-0.1436405,0.9487767,0.2337687,0.1566603,False,True,work_desk_base.001,False,True,None,None
1768994578356,93.01644,0.140143,0.009022713,-0.1486565,0.7411304,0.6499018,0.1668213,0.02289105,0.1254359,0.003946066,0.2467866,0.1780188,0.7185892,0.642303,-0.1984588,,,,,,,,0.6103317,0.9807812,-0.8084285,-0.03888639,0.9319893,0.2895362,0.2145989,0.4437629,0.9752648,-0.866055,-0.1418407,0.9502602,0.2328498,0.150558,False,True,work_desk_base.001,False,True,None,None
1768994578366,93.02731,0.1401105,0.008899927,-0.1486479,0.7411291,0.6499127,0.1667783,0.02293897,0.1254187,0.003936768,0.2468003,0.1779946,0.7186317,0.6422511,-0.1984942,,,,,,,,0.6042832,0.9808742,-0.8073742,-0.03582072,0.9345078,0.287911,0.2062025,0.4372927,0.9753724,-0.8656954,-0.140782,0.9514527,0.2327422,0.1440465,False,True,work_desk_base.001,False,True,None,None
1768994578378,93.03825,0.140099,0.008884907,-0.1486362,0.7411207,0.6499096,0.1668246,0.02296107,0.125479,0.003875017,0.2468358,0.1779805,0.7186173,0.6422857,-0.1984474,,,,,,,,0.5978688,0.9807533,-0.8063141,-0.03294251,0.9371651,0.2862987,0.1966457,0.4307047,0.9747199,-0.8654224,-0.1383203,0.9530146,0.2312194,0.1384496,False,True,work_desk_base.001,False,True,None,None
1768994578389,93.04985,0.1401346,0.008892536,-0.148863,0.7411315,0.6498893,0.1668595,0.02293297,0.1254627,0.003906488,0.2465035,0.1780246,0.7186145,0.6422858,-0.1984176,,,,,,,,0.5913929,0.9810951,-0.8053703,-0.03106028,0.9394752,0.2852545,0.1872208,0.4241287,0.9746932,-0.8652236,-0.1368437,0.954384,0.2303651,0.1317458,False,True,work_desk_base.001,False,True,None,None
1768994578401,93.06115,0.1401838,0.008857965,-0.1488819,0.7411223,0.6498948,0.1668791,0.02293359,0.125542,0.003868103,0.2464962,0.1780551,0.7186549,0.6422369,-0.1984019,,,,,,,,0.5851582,0.9815423,-0.8042552,-0.02936302,0.9412862,0.2849864,0.1786082,0.4179519,0.9741781,-0.8651007,-0.1350926,0.9556577,0.2294891,0.1257107,False,True,work_desk_base.001,False,True,None,None
1768994578411,93.07191,0.1401491,0.008989573,-0.1490167,0.7411306,0.6499022,0.1668172,0.02290276,0.1255656,0.003855467,0.2463653,0.1780319,0.7187024,0.642167,-0.198477,,,,,,,,0.5790671,0.9823534,-0.8034243,-0.02707353,0.9430156,0.284603,0.1702638,0.4116839,0.9744259,-0.8650157,-0.1335417,0.9567987,0.2290031,0.1194178,False,True,work_desk_base.001,False,True,None,None
1768994578421,93.08237,0.1400844,0.009020567,-0.1490223,0.7411411,0.6498886,0.1668223,0.02291394,0.1255026,0.003951788,0.2465885,0.1780629,0.7186906,0.642195,-0.1984012,,,,,,,,0.573218,0.9830526,-0.8025689,-0.0244013,0.9445607,0.2842538,0.1625098,0.4054114,0.9744639,-0.8647756,-0.1326462,0.9577149,0.2290331,0.1128324,False,True,work_desk_base.001,False,True,None,None
1768994578433,93.09356,0.1400977,0.009009361,-0.1488497,0.7411386,0.6498876,0.1668311,0.02296082,0.1255189,0.003961325,0.2466009,0.1780366,0.7186433,0.6422306,-0.1984809,,,,,,,,0.5672938,0.9835236,-0.8017904,-0.02129292,0.9463388,0.2832138,0.1542063,0.3990349,0.974736,-0.864391,-0.1317196,0.9585137,0.2294001,0.1061937,False,True,work_desk_base.001,False,True,None,None
1768994578445,93.10487,0.1400341,0.008880615,-0.1487915,0.7411391,0.6498814,0.1668511,0.02297364,0.1254061,0.00404048,0.2465948,0.1781008,0.7186863,0.6421826,-0.1984228,,,,,,,,0.5613312,0.9846079,-0.801779,-0.01802253,0.9480641,0.2822032,0.1456398,0.3928591,0.9751402,-0.8641358,-0.1310646,0.9591799,0.2298929,0.09972565,False,True,work_desk_base.001,False,True,None,None
1768994578456,93.1162,0.1400303,0.008871317,-0.1487852,0.7411272,0.6498938,0.1668547,0.02298042,0.1253601,0.003922939,0.2465405,0.178008,0.7186824,0.6422036,-0.1984523,,,,,,,,0.5553445,0.9855131,-0.8013932,-0.0150483,0.9496735,0.2816779,0.1362033,0.3871366,0.9755596,-0.8639738,-0.1300871,0.9596619,0.2306286,0.09453499,False,True,work_desk_base.001,False,True,None,None
1768994578466,93.12671,0.1400974,0.00902319,-0.1489829,0.7411529,0.649874,0.166827,0.02291401,0.1254913,0.004014492,0.2464806,0.1780113,0.7186772,0.6422245,-0.1984006,,,,,,,,0.5493187,0.9866108,-0.8012549,-0.01271254,0.9510632,0.2812578,0.1273239,0.3811632,0.9759634,-0.8637672,-0.1293382,0.9601433,0.231388,0.08863483,False,True,work_desk_base.001,False,True,None,None
1768994578478,93.13844,0.1401424,0.009033442,-0.148967,0.7411453,0.6498669,0.1668808,0.02296837,0.1254948,0.003993988,0.2464811,0.1780614,0.718686,0.6421996,-0.1984042,,,,,,,,0.5433971,0.9877733,-0.8011779,-0.01068269,0.9522617,0.2813586,0.1179873,0.375857,0.9765947,-0.8635039,-0.1276421,0.9604324,0.2328058,0.08413512,False,True,work_desk_base.001,False,True,None,None
1768994578489,93.14941,0.1402282,0.009037018,-0.1487246,0.7411638,0.6498556,0.1668427,0.02296629,0.1255339,0.003930092,0.2466288,0.1780922,0.7186853,0.6421911,-0.1984071,,,,,,,,0.5373827,0.9890283,-0.8010348,-0.008554731,0.9531458,0.2820854,0.1089392,0.3704432,0.9771706,-0.863117,-0.1259583,0.9607146,0.2342776,0.07922143,False,True,work_desk_base.001,False,True,None,None
1768994578500,93.16017,0.140221,0.009055853,-0.1487075,0.7411656,0.6498386,0.166908,0.02291845,0.1255485,0.00392437,0.2466357,0.1780787,0.7186554,0.6422493,-0.1983387,,,,,,,,0.5316528,0.9906451,-0.8010859,-0.006417452,0.9535024,0.2840604,0.1005079,0.3650714,0.9777137,-0.8629083,-0.1244188,0.9610012,0.2354874,0.07444718,False,True,work_desk_base.001,False,True,None,None
1768994578511,93.17139,0.1401951,0.008995533,-0.148737,0.7411064,0.6499088,0.166902,0.02288403,0.1254963,0.003820896,0.2466503,0.1780349,0.7186399,0.64227,-0.1983672,,,,,,,,0.5259398,0.9923775,-0.8012106,-0.004462245,0.9536635,0.2863269,0.09232029,0.3599657,0.9782507,-0.8627772,-0.1225581,0.961244,0.2368093,0.07007679,False,True,work_desk_base.001,False,True,None,None
1768994578523,93.1828,0.1402057,0.00898695,-0.148726,0.7411401,0.6498818,0.1668478,0.02295012,0.1254441,0.003733635,0.2465231,0.1779762,0.7186667,0.6422232,-0.1984741,,,,,,,,0.520223,0.9940288,-0.8014781,-0.002334955,0.9536651,0.2889172,0.08393128,0.3550133,0.9790883,-0.8629358,-0.1208445,0.9614454,0.2381781,0.0655023,False,True,work_desk_base.001,False,True,None,None
1768994578534,93.19389,0.140136,0.008854866,-0.1488825,0.7411417,0.649891,0.1668074,0.02293189,0.1254407,0.003700256,0.2465154,0.1780111,0.718661,0.6422227,-0.1984655,,,,,,,,0.5143188,0.9957491,-0.8019231,-0.0003383535,0.9537293,0.2912167,0.07478702,0.3498963,0.9795365,-0.8629923,-0.1192112,0.9616772,0.2391915,0.06126345,False,True,work_desk_base.001,False,True,None,None
1768994578545,93.20479,0.1400406,0.008969545,-0.148868,0.7410949,0.6499461,0.1668117,0.02285583,0.1253992,0.003869772,0.246557,0.1779881,0.7186701,0.6422216,-0.1984565,,,,,,,,0.5087034,0.9972119,-0.8023843,0.00141347,0.9538009,0.2930977,0.06599671,0.3453953,0.9803344,-0.8632131,-0.1183351,0.9616443,0.240701,0.05744642,False,True,work_desk_base.001,False,True,None,None
1768994578556,93.21639,0.1400304,0.008972168,-0.148871,0.7411203,0.6499212,0.1667917,0.022886,0.1253883,0.00385499,0.2465748,0.1779808,0.7187025,0.6422033,-0.1984049,,,,,,,,0.5028225,0.9988297,-0.8034235,0.002385569,0.9536523,0.2955468,0.05651259,0.3408469,0.9809945,-0.8634494,-0.1173535,0.9617038,0.241707,0.05414555,False,True,None,False,True,None,None
